index,word,sentiment,score
41305,eighth,joy,0
41306,eighth,negative,0
41307,eighth,positive,0
41308,eighth,sadness,0
41309,eighth,surprise,0
41310,eighth,trust,0
41311,eighty,anger,0
41312,eighty,anticipation,0
41313,eighty,disgust,0
41314,eighty,fear,0
41315,eighty,joy,0
41316,eighty,negative,0
41317,eighty,positive,0
41318,eighty,sadness,0
41319,eighty,surprise,0
41320,eighty,trust,0
41321,ejaculate,anger,0
41322,ejaculate,anticipation,0
41323,ejaculate,disgust,0
41324,ejaculate,fear,0
41325,ejaculate,joy,0
41326,ejaculate,negative,0
41327,ejaculate,positive,0
41328,ejaculate,sadness,0
41329,ejaculate,surprise,0
41330,ejaculate,trust,0
41331,ejaculation,anger,0
41332,ejaculation,anticipation,1
41333,ejaculation,disgust,0
41334,ejaculation,fear,0
41335,ejaculation,joy,1
41336,ejaculation,negative,0
41337,ejaculation,positive,1
41338,ejaculation,sadness,0
41339,ejaculation,surprise,1
41340,ejaculation,trust,1
41341,eject,anger,0
41342,eject,anticipation,0
41343,eject,disgust,0
41344,eject,fear,0
41345,eject,joy,0
41346,eject,negative,1
41347,eject,positive,0
41348,eject,sadness,0
41349,eject,surprise,0
41350,eject,trust,0
41351,ejection,anger,0
41352,ejection,anticipation,0
41353,ejection,disgust,0
41354,ejection,fear,0
41355,ejection,joy,0
41356,ejection,negative,1
41357,ejection,positive,0
41358,ejection,sadness,0
41359,ejection,surprise,0
41360,ejection,trust,0
41361,elaborate,anger,0
41362,elaborate,anticipation,0
41363,elaborate,disgust,0
41364,elaborate,fear,0
41365,elaborate,joy,0
41366,elaborate,negative,0
41367,elaborate,positive,0
41368,elaborate,sadness,0
41369,elaborate,surprise,0
41370,elaborate,trust,0
41371,elaboration,anger,0
41372,elaboration,anticipation,0
41373,elaboration,disgust,0
41374,elaboration,fear,0
41375,elaboration,joy,0
41376,elaboration,negative,0
41377,elaboration,positive,1
41378,elaboration,sadness,0
41379,elaboration,surprise,0
41380,elaboration,trust,0
41381,elan,anger,0
41382,elan,anticipation,0
41383,elan,disgust,0
41384,elan,fear,0
41385,elan,joy,0
41386,elan,negative,0
41387,elan,positive,0
41388,elan,sadness,0
41389,elan,surprise,0
41390,elan,trust,0
41391,elapse,anger,0
41392,elapse,anticipation,0
41393,elapse,disgust,0
41394,elapse,fear,0
41395,elapse,joy,0
41396,elapse,negative,0
41397,elapse,positive,0
41398,elapse,sadness,0
41399,elapse,surprise,0
41400,elapse,trust,0
41401,elapsed,anger,0
41402,elapsed,anticipation,0
41403,elapsed,disgust,0
41404,elapsed,fear,0
41405,elapsed,joy,0
41406,elapsed,negative,0
41407,elapsed,positive,0
41408,elapsed,sadness,0
41409,elapsed,surprise,0
41410,elapsed,trust,0
41411,elastic,anger,0
41412,elastic,anticipation,0
41413,elastic,disgust,0
41414,elastic,fear,0
41415,elastic,joy,0
41416,elastic,negative,0
41417,elastic,positive,0
41418,elastic,sadness,0
41419,elastic,surprise,0
41420,elastic,trust,0
41421,elasticity,anger,0
41422,elasticity,anticipation,0
41423,elasticity,disgust,0
41424,elasticity,fear,0
41425,elasticity,joy,0
41426,elasticity,negative,0
41427,elasticity,positive,0
41428,elasticity,sadness,0
41429,elasticity,surprise,0
41430,elasticity,trust,0
41431,elated,anger,0
41432,elated,anticipation,0
41433,elated,disgust,0
41434,elated,fear,0
41435,elated,joy,1
41436,elated,negative,0
41437,elated,positive,1
41438,elated,sadness,0
41439,elated,surprise,0
41440,elated,trust,0
41441,elbow,anger,1
41442,elbow,anticipation,0
41443,elbow,disgust,0
41444,elbow,fear,0
41445,elbow,joy,0
41446,elbow,negative,0
41447,elbow,positive,0
41448,elbow,sadness,0
41449,elbow,surprise,0
41450,elbow,trust,0
41451,eld,anger,0
41452,eld,anticipation,0
41453,eld,disgust,0
41454,eld,fear,0
41455,eld,joy,0
41456,eld,negative,0
41457,eld,positive,0
41458,eld,sadness,0
41459,eld,surprise,0
41460,eld,trust,0
41461,elder,anger,0
41462,elder,anticipation,0
41463,elder,disgust,0
41464,elder,fear,0
41465,elder,joy,0
41466,elder,negative,0
41467,elder,positive,1
41468,elder,sadness,0
41469,elder,surprise,0
41470,elder,trust,1
41471,elderly,anger,0
41472,elderly,anticipation,0
41473,elderly,disgust,0
41474,elderly,fear,0
41475,elderly,joy,0
41476,elderly,negative,0
41477,elderly,positive,0
41478,elderly,sadness,0
41479,elderly,surprise,0
41480,elderly,trust,0
41481,elders,anger,0
41482,elders,anticipation,0
41483,elders,disgust,0
41484,elders,fear,0
41485,elders,joy,0
41486,elders,negative,0
41487,elders,positive,1
41488,elders,sadness,0
41489,elders,surprise,0
41490,elders,trust,1
41491,eldest,anger,0
41492,eldest,anticipation,0
41493,eldest,disgust,0
41494,eldest,fear,0
41495,eldest,joy,0
41496,eldest,negative,0
41497,eldest,positive,0
41498,eldest,sadness,0
41499,eldest,surprise,0
41500,eldest,trust,0
41501,elect,anger,0
41502,elect,anticipation,0
41503,elect,disgust,0
41504,elect,fear,0
41505,elect,joy,0
41506,elect,negative,0
41507,elect,positive,1
41508,elect,sadness,0
41509,elect,surprise,0
41510,elect,trust,1
41511,election,anger,0
41512,election,anticipation,0
41513,election,disgust,0
41514,election,fear,0
41515,election,joy,0
41516,election,negative,0
41517,election,positive,0
41518,election,sadness,0
41519,election,surprise,0
41520,election,trust,0
41521,elector,anger,0
41522,elector,anticipation,0
41523,elector,disgust,0
41524,elector,fear,0
41525,elector,joy,0
41526,elector,negative,0
41527,elector,positive,0
41528,elector,sadness,0
41529,elector,surprise,0
41530,elector,trust,0
41531,electorate,anger,0
41532,electorate,anticipation,0
41533,electorate,disgust,0
41534,electorate,fear,0
41535,electorate,joy,0
41536,electorate,negative,0
41537,electorate,positive,0
41538,electorate,sadness,0
41539,electorate,surprise,0
41540,electorate,trust,1
41541,electric,anger,0
41542,electric,anticipation,0
41543,electric,disgust,0
41544,electric,fear,0
41545,electric,joy,1
41546,electric,negative,0
41547,electric,positive,1
41548,electric,sadness,0
41549,electric,surprise,1
41550,electric,trust,0
41551,electricity,anger,0
41552,electricity,anticipation,0
41553,electricity,disgust,0
41554,electricity,fear,0
41555,electricity,joy,0
41556,electricity,negative,0
41557,electricity,positive,1
41558,electricity,sadness,0
41559,electricity,surprise,0
41560,electricity,trust,0
41561,elegance,anger,0
41562,elegance,anticipation,1
41563,elegance,disgust,0
41564,elegance,fear,0
41565,elegance,joy,1
41566,elegance,negative,0
41567,elegance,positive,1
41568,elegance,sadness,0
41569,elegance,surprise,0
41570,elegance,trust,1
41571,elegant,anger,0
41572,elegant,anticipation,0
41573,elegant,disgust,0
41574,elegant,fear,0
41575,elegant,joy,1
41576,elegant,negative,0
41577,elegant,positive,1
41578,elegant,sadness,0
41579,elegant,surprise,0
41580,elegant,trust,0
41581,element,anger,0
41582,element,anticipation,0
41583,element,disgust,0
41584,element,fear,0
41585,element,joy,0
41586,element,negative,0
41587,element,positive,0
41588,element,sadness,0
41589,element,surprise,0
41590,element,trust,0
41591,elementary,anger,0
41592,elementary,anticipation,0
41593,elementary,disgust,0
41594,elementary,fear,0
41595,elementary,joy,0
41596,elementary,negative,0
41597,elementary,positive,0
41598,elementary,sadness,0
41599,elementary,surprise,0
41600,elementary,trust,0
41601,elements,anger,0
41602,elements,anticipation,0
41603,elements,disgust,0
41604,elements,fear,0
41605,elements,joy,0
41606,elements,negative,0
41607,elements,positive,0
41608,elements,sadness,0
41609,elements,surprise,0
41610,elements,trust,0
41611,elephant,anger,0
41612,elephant,anticipation,0
41613,elephant,disgust,0
41614,elephant,fear,0
41615,elephant,joy,0
41616,elephant,negative,0
41617,elephant,positive,0
41618,elephant,sadness,0
41619,elephant,surprise,0
41620,elephant,trust,0
41621,elevate,anger,0
41622,elevate,anticipation,0
41623,elevate,disgust,0
41624,elevate,fear,0
41625,elevate,joy,0
41626,elevate,negative,0
41627,elevate,positive,0
41628,elevate,sadness,0
41629,elevate,surprise,0
41630,elevate,trust,0
41631,elevation,anger,0
41632,elevation,anticipation,1
41633,elevation,disgust,0
41634,elevation,fear,1
41635,elevation,joy,1
41636,elevation,negative,0
41637,elevation,positive,1
41638,elevation,sadness,0
41639,elevation,surprise,0
41640,elevation,trust,1
41641,elevator,anger,0
41642,elevator,anticipation,0
41643,elevator,disgust,0
41644,elevator,fear,0
41645,elevator,joy,0
41646,elevator,negative,0
41647,elevator,positive,0
41648,elevator,sadness,0
41649,elevator,surprise,0
41650,elevator,trust,0
41651,eleven,anger,0
41652,eleven,anticipation,0
41653,eleven,disgust,0
41654,eleven,fear,0
41655,eleven,joy,0
41656,eleven,negative,0
41657,eleven,positive,0
41658,eleven,sadness,0
41659,eleven,surprise,0
41660,eleven,trust,0
41661,eleventh,anger,0
41662,eleventh,anticipation,0
41663,eleventh,disgust,0
41664,eleventh,fear,0
41665,eleventh,joy,0
41666,eleventh,negative,0
41667,eleventh,positive,0
41668,eleventh,sadness,0
41669,eleventh,surprise,0
41670,eleventh,trust,0
41671,elf,anger,1
41672,elf,anticipation,0
41673,elf,disgust,1
41674,elf,fear,1
41675,elf,joy,0
41676,elf,negative,0
41677,elf,positive,0
41678,elf,sadness,0
41679,elf,surprise,0
41680,elf,trust,0
41681,elicit,anger,0
41682,elicit,anticipation,0
41683,elicit,disgust,0
41684,elicit,fear,0
41685,elicit,joy,0
41686,elicit,negative,0
41687,elicit,positive,0
41688,elicit,sadness,0
41689,elicit,surprise,0
41690,elicit,trust,0
41691,eligible,anger,0
41692,eligible,anticipation,0
41693,eligible,disgust,0
41694,eligible,fear,0
41695,eligible,joy,0
41696,eligible,negative,0
41697,eligible,positive,1
41698,eligible,sadness,0
41699,eligible,surprise,0
41700,eligible,trust,0
41701,elimination,anger,1
41702,elimination,anticipation,0
41703,elimination,disgust,1
41704,elimination,fear,1
41705,elimination,joy,0
41706,elimination,negative,1
41707,elimination,positive,0
41708,elimination,sadness,1
41709,elimination,surprise,0
41710,elimination,trust,0
41711,elite,anger,0
41712,elite,anticipation,1
41713,elite,disgust,0
41714,elite,fear,0
41715,elite,joy,1
41716,elite,negative,0
41717,elite,positive,1
41718,elite,sadness,0
41719,elite,surprise,0
41720,elite,trust,1
41721,elk,anger,0
41722,elk,anticipation,0
41723,elk,disgust,0
41724,elk,fear,0
41725,elk,joy,0
41726,elk,negative,0
41727,elk,positive,0
41728,elk,sadness,0
41729,elk,surprise,0
41730,elk,trust,0
41731,ell,anger,0
41732,ell,anticipation,0
41733,ell,disgust,0
41734,ell,fear,0
41735,ell,joy,0
41736,ell,negative,0
41737,ell,positive,0
41738,ell,sadness,0
41739,ell,surprise,0
41740,ell,trust,0
41741,ellipse,anger,0
41742,ellipse,anticipation,0
41743,ellipse,disgust,0
41744,ellipse,fear,0
41745,ellipse,joy,0
41746,ellipse,negative,0
41747,ellipse,positive,0
41748,ellipse,sadness,0
41749,ellipse,surprise,0
41750,ellipse,trust,0
41751,ellipsis,anger,0
41752,ellipsis,anticipation,0
41753,ellipsis,disgust,0
41754,ellipsis,fear,0
41755,ellipsis,joy,0
41756,ellipsis,negative,0
41757,ellipsis,positive,0
41758,ellipsis,sadness,0
41759,ellipsis,surprise,0
41760,ellipsis,trust,0
41761,ellipsoid,anger,0
41762,ellipsoid,anticipation,0
41763,ellipsoid,disgust,0
41764,ellipsoid,fear,0
41765,ellipsoid,joy,0
41766,ellipsoid,negative,0
41767,ellipsoid,positive,0
41768,ellipsoid,sadness,0
41769,ellipsoid,surprise,0
41770,ellipsoid,trust,0
41771,elliptic,anger,0
41772,elliptic,anticipation,0
41773,elliptic,disgust,0
41774,elliptic,fear,0
41775,elliptic,joy,0
41776,elliptic,negative,0
41777,elliptic,positive,0
41778,elliptic,sadness,0
41779,elliptic,surprise,0
41780,elliptic,trust,0
41781,elliptical,anger,0
41782,elliptical,anticipation,0
41783,elliptical,disgust,0
41784,elliptical,fear,0
41785,elliptical,joy,0
41786,elliptical,negative,0
41787,elliptical,positive,0
41788,elliptical,sadness,0
41789,elliptical,surprise,0
41790,elliptical,trust,0
41791,elongate,anger,0
41792,elongate,anticipation,0
41793,elongate,disgust,0
41794,elongate,fear,0
41795,elongate,joy,0
41796,elongate,negative,0
41797,elongate,positive,0
41798,elongate,sadness,0
41799,elongate,surprise,0
41800,elongate,trust,0
41801,elongation,anger,0
41802,elongation,anticipation,0
41803,elongation,disgust,0
41804,elongation,fear,0
41805,elongation,joy,0
41806,elongation,negative,0
41807,elongation,positive,0
41808,elongation,sadness,0
41809,elongation,surprise,0
41810,elongation,trust,0
41811,eloquence,anger,0
41812,eloquence,anticipation,0
41813,eloquence,disgust,0
41814,eloquence,fear,0
41815,eloquence,joy,0
41816,eloquence,negative,0
41817,eloquence,positive,1
41818,eloquence,sadness,0
41819,eloquence,surprise,0
41820,eloquence,trust,0
41821,eloquent,anger,0
41822,eloquent,anticipation,0
41823,eloquent,disgust,0
41824,eloquent,fear,0
41825,eloquent,joy,0
41826,eloquent,negative,0
41827,eloquent,positive,1
41828,eloquent,sadness,0
41829,eloquent,surprise,0
41830,eloquent,trust,0
41831,elucidate,anger,0
41832,elucidate,anticipation,0
41833,elucidate,disgust,0
41834,elucidate,fear,0
41835,elucidate,joy,0
41836,elucidate,negative,0
41837,elucidate,positive,1
41838,elucidate,sadness,0
41839,elucidate,surprise,0
41840,elucidate,trust,1
41841,elucidation,anger,0
41842,elucidation,anticipation,0
41843,elucidation,disgust,0
41844,elucidation,fear,0
41845,elucidation,joy,0
41846,elucidation,negative,0
41847,elucidation,positive,0
41848,elucidation,sadness,0
41849,elucidation,surprise,0
41850,elucidation,trust,0
41851,elude,anger,0
41852,elude,anticipation,0
41853,elude,disgust,0
41854,elude,fear,0
41855,elude,joy,0
41856,elude,negative,0
41857,elude,positive,0
41858,elude,sadness,0
41859,elude,surprise,0
41860,elude,trust,0
41861,elusive,anger,0
41862,elusive,anticipation,0
41863,elusive,disgust,0
41864,elusive,fear,0
41865,elusive,joy,0
41866,elusive,negative,1
41867,elusive,positive,0
41868,elusive,sadness,0
41869,elusive,surprise,1
41870,elusive,trust,0
41871,emaciated,anger,0
41872,emaciated,anticipation,0
41873,emaciated,disgust,0
41874,emaciated,fear,1
41875,emaciated,joy,0
41876,emaciated,negative,1
41877,emaciated,positive,0
41878,emaciated,sadness,1
41879,emaciated,surprise,0
41880,emaciated,trust,0
41881,emanate,anger,0
41882,emanate,anticipation,0
41883,emanate,disgust,0
41884,emanate,fear,0
41885,emanate,joy,0
41886,emanate,negative,0
41887,emanate,positive,0
41888,emanate,sadness,0
41889,emanate,surprise,0
41890,emanate,trust,0
41891,emancipation,anger,0
41892,emancipation,anticipation,1
41893,emancipation,disgust,0
41894,emancipation,fear,0
41895,emancipation,joy,1
41896,emancipation,negative,0
41897,emancipation,positive,1
41898,emancipation,sadness,0
41899,emancipation,surprise,0
41900,emancipation,trust,0
41901,embankment,anger,0
41902,embankment,anticipation,0
41903,embankment,disgust,0
41904,embankment,fear,0
41905,embankment,joy,0
41906,embankment,negative,0
41907,embankment,positive,0
41908,embankment,sadness,0
41909,embankment,surprise,0
41910,embankment,trust,0
41911,embargo,anger,0
41912,embargo,anticipation,0
41913,embargo,disgust,0
41914,embargo,fear,0
41915,embargo,joy,0
41916,embargo,negative,1
41917,embargo,positive,0
41918,embargo,sadness,0
41919,embargo,surprise,0
41920,embargo,trust,0
41921,embark,anger,0
41922,embark,anticipation,0
41923,embark,disgust,0
41924,embark,fear,0
41925,embark,joy,0
41926,embark,negative,0
41927,embark,positive,0
41928,embark,sadness,0
41929,embark,surprise,0
41930,embark,trust,0
41931,embarrass,anger,0
41932,embarrass,anticipation,0
41933,embarrass,disgust,0
41934,embarrass,fear,0
41935,embarrass,joy,0
41936,embarrass,negative,1
41937,embarrass,positive,0
41938,embarrass,sadness,1
41939,embarrass,surprise,0
41940,embarrass,trust,0
41941,embarrassing,anger,0
41942,embarrassing,anticipation,0
41943,embarrassing,disgust,0
41944,embarrassing,fear,0
41945,embarrassing,joy,0
41946,embarrassing,negative,1
41947,embarrassing,positive,0
41948,embarrassing,sadness,0
41949,embarrassing,surprise,0
41950,embarrassing,trust,0
41951,embarrassment,anger,0
41952,embarrassment,anticipation,0
41953,embarrassment,disgust,0
41954,embarrassment,fear,1
41955,embarrassment,joy,0
41956,embarrassment,negative,1
41957,embarrassment,positive,0
41958,embarrassment,sadness,1
41959,embarrassment,surprise,1
41960,embarrassment,trust,0
41961,embassy,anger,0
41962,embassy,anticipation,0
41963,embassy,disgust,0
41964,embassy,fear,0
41965,embassy,joy,0
41966,embassy,negative,0
41967,embassy,positive,0
41968,embassy,sadness,0
41969,embassy,surprise,0
41970,embassy,trust,0
41971,embed,anger,0
41972,embed,anticipation,0
41973,embed,disgust,0
41974,embed,fear,0
41975,embed,joy,0
41976,embed,negative,0
41977,embed,positive,0
41978,embed,sadness,0
41979,embed,surprise,0
41980,embed,trust,0
41981,embellish,anger,0
41982,embellish,anticipation,0
41983,embellish,disgust,0
41984,embellish,fear,0
41985,embellish,joy,0
41986,embellish,negative,0
41987,embellish,positive,0
